store_prod_name,parent_tag,,,
這一鍋皇室秘藏鍋物 - 信義殿  - 全台【這一鍋皇室秘藏鍋物】EZTABLE獨家方案， 預付 $200/人，每桌招待「黑豚1983豬五花」一份 (價值 $198) - 3,餐飲,,,
這一鍋皇室秘藏鍋物(板橋府中殿) - 全台【這一鍋皇室秘藏鍋物】EZTABLE 獨家方案，預付 $200/人，每桌招待「黑豚1983豬五花」一份 (價值 $198) - 2,餐飲,,,
這一鍋皇室秘藏鍋物(板橋府中殿) - 全台【這一鍋皇室秘藏鍋物】EZTABLE 獨家方案，預付 $200/人，每桌招待「黑豚1983豬五花」一份 (價值 $198) - 4,餐飲,,,
這一鍋皇室秘藏鍋物(板橋府中殿) - 全台【這一鍋皇室秘藏鍋物】EZTABLE 獨家方案，預付 $200/人，每桌招待「黑豚1983豬五花」一份 (價值 $198) - 5,餐飲,,,
這一鍋皇室秘藏鍋物(信義殿) - 全台【這一鍋皇室秘藏鍋物】EZTABLE 獨家方案，預付 $200/人，每桌招待「黑豚1983豬五花」一份 (價值 $198) - 1,餐飲,,,
這一鍋皇室秘藏鍋物(信義殿) - 全台【這一鍋皇室秘藏鍋物】EZTABLE 獨家方案，預付 $200/人，每桌招待「黑豚1983豬五花」一份 (價值 $198) - 2,餐飲,,,
這一鍋皇室秘藏鍋物(信義殿) - 全台【這一鍋皇室秘藏鍋物】EZTABLE 獨家方案，預付 $200/人，每桌招待「黑豚1983豬五花」一份 (價值 $198) - 3,餐飲,,,
這一鍋皇室秘藏鍋物(信義殿) - 全台【這一鍋皇室秘藏鍋物】EZTABLE 獨家方案，預付 $200/人，每桌招待「黑豚1983豬五花」一份 (價值 $198) - 5,餐飲,,,
這一鍋皇室秘藏鍋物(朝富殿) - 全台【這一鍋皇室秘藏鍋物】EZTABLE 獨家方案，預付 $200/人，每桌招待「黑豚1983豬五花」一份 (價值 $198) - 2,餐飲,,,
這一鍋皇室秘藏鍋物(朝富殿) - 全台【這一鍋皇室秘藏鍋物】EZTABLE 獨家方案，預付 $200/人，每桌招待「黑豚1983豬五花」一份 (價值 $198) - 3,餐飲,,,
通庵 熟成咖喱 - 牛肉熟成咖哩 - 1<br>綜合牛雞熟成咖哩 - 1,餐飲,,,
陳根找茶 - 法乳火 - 1<br>法乳肉 - 1<br>法乳火魚 - 1<br>乳肉蛋 - 1<br>原味鮮奶茶（冰） - 1<br>芝麻鮮奶茶（冰） - 1<br>杏仁鮮奶茶（熱） - 1<br>胚芽鮮奶茶（熱） - 1,餐飲,,,
陳根找茶 - 法乳火 - 1<br>法乳肉 - 1<br>法乳火魚 - 1<br>法乳魚肉 - 3<br>乳肉餅 - 3<br>原味鮮奶茶（冰） - 2<br>原味鮮奶茶（熱） - 2<br>芝麻鮮奶茶（熱） - 1,餐飲,,,
陳根找茶 - 法乳火 - 1<br>法乳魚 - 1<br>乳餅 - 1<br>乳肉餅 - 1<br>乳培餅 - 1<br>乳火蛋 - 1<br>乳魚蛋 - 1<br>乳培蛋 - 1<br>乳火魚蛋 - 3<br>乳火肉蛋 - 2<br>乳火培蛋 - 1<br>原味鮮奶茶（冰） - 4<br>胚芽鮮奶茶（冰） - 2<br>芝麻鮮奶茶（熱） - 1<br>杏仁鮮奶茶（熱） - 1,餐飲,,,
陳根找茶 - 法乳火 - 3<br>法乳肉 - 3<br>法乳火魚 - 1<br>法乳魚肉 - 2<br>乳餅 - 1<br>乳肉餅 - 4<br>乳火餅 - 4<br>乳培餅 - 5<br>特培 - 2<br>乳肉蛋 - 1<br>乳培蛋 - 1<br>乳火肉蛋 - 1<br>原味鮮奶茶（冰） - 4<br>芝麻鮮奶茶（冰） - 1<br>耶加雪菲莊園精品（虹吸式） - 1<br>原味鮮奶茶（熱） - 1<br>原味鮮奶茶（熱） - 1,餐飲,,,
陳根找茶 - 法乳培 - 1<br>法乳魚肉 - 1<br>特培 - 1<br>乳火魚蛋 - 1<br>乳魚肉蛋 - 1<br>原味鮮奶茶（冰） - 2<br>胚芽鮮奶茶（冰） - 1,餐飲,,,
陳根找茶 - 法乳魚 - 3<br>法乳火魚 - 2<br>乳餅 - 1<br>乳火餅 - 1<br>乳培餅 - 1<br>特培 - 1<br>乳火蛋 - 1<br>乳肉蛋 - 1<br>乳魚蛋 - 1<br>乳培蛋 - 1<br>乳魚肉蛋 - 1<br>原味鮮奶茶（冰） - 1<br>胚芽鮮奶茶（冰） - 1<br>芝麻鮮奶茶（冰） - 1<br>芝麻鮮奶茶（熱） - 1,餐飲,,,
陳耀訓·麵包埠 YOSHI BAKERY - 聲頌乳酪法國 - 1<br>蜂蜜吐司（包） - 1<br>鹿港麵茶維也納 - 1,餐飲,,,
陶板屋 (八德大和店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 2,餐飲,,,
陶板屋 (八德大和店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 4,餐飲,,,
陶板屋 (三重正義南店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 2,餐飲,,,
陶板屋 (三重正義南店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 4,餐飲,,,
陶板屋 (中壢中山店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 2,餐飲,,,
陶板屋 (中壢中山店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 3,餐飲,,,
陶板屋 (台中台灣大道店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 2,餐飲,,,
陶板屋 (台中河南店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 1,餐飲,,,
陶板屋 (台中河南店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 2,餐飲,,,
陶板屋 (台中崇德店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 1,餐飲,,,
陶板屋 (台中崇德店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 2,餐飲,,,
陶板屋 (台北北投光明店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 1,餐飲,,,
陶板屋 (台北北投光明店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 4,餐飲,,,
陶板屋 (台北北投光明店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 5,餐飲,,,
陶板屋 (台北北投光明店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 6,餐飲,,,
陶板屋 (台北光復南店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 2,餐飲,,,
陶板屋 (台北南京東店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 2,餐飲,,,
陶板屋 (台北重慶南店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 5,餐飲,,,
陶板屋 (台北復興北店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 2,餐飲,,,
陶板屋 (永和中正店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 6,餐飲,,,
陶板屋 (汐止遠雄店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 3,餐飲,,,
陶板屋 (竹北光明店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 2,餐飲,,,
陶板屋 (竹北光明店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 3,餐飲,,,
陶板屋 (南投家樂福店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 3,餐飲,,,
陶板屋 (南投家樂福店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 4,餐飲,,,
陶板屋 (屏東太平洋店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 4,餐飲,,,
陶板屋 (高雄裕誠店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 4,餐飲,,,
陶板屋 (高雄夢時代店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 3,餐飲,,,
陶板屋 (高雄澄清店)  - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 1,餐飲,,,
陶板屋 (基隆信一店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 4,餐飲,,,
陶板屋 (新竹食品店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 2,餐飲,,,
陶板屋 (新店北新店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 2,餐飲,,,
陶板屋 (新店北新店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 3,餐飲,,,
陶板屋 (新莊復興店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 1,餐飲,,,
陶板屋 (新莊復興店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 3,餐飲,,,
陶板屋 (新莊復興店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 4,餐飲,,,
陶板屋 (嘉義林森西店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 1,餐飲,,,
陶板屋 (嘉義林森西店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 2,餐飲,,,
陶板屋 (嘉義林森西店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 4,餐飲,,,
陶板屋 (彰化東民店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 2,餐飲,,,
陶板屋(板橋捷運新埔店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 5,餐飲,,,
陶板屋(豐原向陽店) - 全台【陶板屋】EZTABLE 獨家方案，平 / 假日訂位並預付和風創作料理套餐 625 元/人，即贈送【主廚私房菜】一份 (價值 110 元)！(主廚私房菜品項依陶板屋各餐廳現場提供為主) - 2,餐飲,,,
魚君 海鮮丼專門店 - 現場 1000 元折抵 - 1,餐飲,,,
魚藻親水餐廳 - 日月潭儷山林會館 - 南投【魚藻親水餐廳 - 日月潭儷山林會館】EZTABLE 獨家方案，哈修塔特下午茶 $499/人（原價 $548） - 2,餐飲,,,
鳥丈爐端燒-大直美麗華店 （原鳥丈爐端燒忠孝店） - 台北【鳥丈爐端燒】EZTABLE 獨家方案，午餐預付 $200/人，可抵用現場 $250 消費！ - 2,餐飲,,,
鳥丈爐端燒-大直美麗華店 （原鳥丈爐端燒忠孝店） - 台北【鳥丈爐端燒】EZTABLE 獨家方案，午餐預付 $200/人，可抵用現場 $250 消費！ - 3<br>台北【鳥丈爐端燒】EZTABLE 獨家方案，午餐預付 $200/人，可抵用現場 $250 消費！ - 1,餐飲,,,
麥茵茲纖體美塑沙龍 - 台北南京會館 - 負離子岩盤課程 70 min - 1,美顏/造型,,,
麥茵茲纖體美塑沙龍 - 高雄中山會館 - 頭部深層淨化 SPA 40 min｜男女皆可 - 1,美顏/造型,,,
麥茵茲纖體美塑沙龍 - 新竹竹北會館 - 負離子岩盤課程 70 min - 1,美顏/造型,,,
傑克兄弟牛排館 - 台北信義店 JACKB ROTHERS STEAKHOUSE - 全台【傑克兄弟牛排館 JACKBROTHERSSTEAKHOUSE】EZTABLE獨家方案，預付$500/人，可抵現場消費$550 - 1<br>全台【傑克兄弟牛排館 JACKBROTHERSSTEAKHOUSE】EZTABLE獨家方案，預付$1899/2人，可享主廚精選雙人套餐(原價$2288） - 1,餐飲,,,
傑克兄弟牛排館 - 台北信義店 JACKB ROTHERS STEAKHOUSE - 全台【傑克兄弟牛排館 JACKBROTHERSSTEAKHOUSE】EZTABLE獨家方案，預付$500/人，可抵現場消費$550 - 8,餐飲,,,
凱恩斯岩燒餐廳 - 台中公益店 - 台中【凱恩斯岩燒餐廳 - 台中公益店】EZTABLE 獨家方案	 預付 $500/人，可抵現場消費 $550，並享免費升級螺旋脆皮濃湯！ - 4,餐飲,,,
凱恩斯岩燒餐廳 - 台中公益店 - 台中【凱恩斯岩燒餐廳 - 台中公益店】EZTABLE 獨家方案，預付 $980/人，可抵現場消費 $1100，並享雞尾酒一杯 或 澎湖小卷一隻！ - 3,餐飲,,,
凱恩斯岩燒餐廳 - 台北大安店 - 台北【凱恩斯岩燒餐廳 (台北大安店)】EZTABLE 獨家方案，預付 $980/人，現場折抵 $1100/人，並享雞尾酒一杯 或 澎湖小卷一隻！！ - 3,餐飲,,,
凱恩斯岩燒餐廳 - 台北大安店 - 台北【凱恩斯岩燒餐廳（台北大安店）】EZTABLE 優惠方案，預付 $500/人，現場折抵550元/人！並享湯品免費升級螺旋脆皮濃湯！ - 6,餐飲,,,
凱恩斯岩燒餐廳（台北大安店） - 台北【凱恩斯岩燒餐廳（台北大安店）】EZTABLE優惠方案，預付 $500/人，現場折抵550元/人！並享湯品免費升級螺旋脆皮濃湯！ - 2,餐飲,,,
凱菲屋 - 台北君悅酒店 Grand Hyatt Taipei - 台北【凱菲屋-台北君悅酒店 Grand Hyatt Taipei】EZTABLE 2/15-4/30 限時預訂，平日午晚餐吃到飽 特別優惠價 $1265/人 (已含服務費) (原價$1738) - 3,餐飲,,,
凱菲屋 - 台北君悅酒店 Grand Hyatt Taipei - 台北【凱菲屋-台北君悅酒店 Grand Hyatt Taipei】EZTABLE 2/15-4/30 限時預訂，假日午晚餐吃到飽 特別優惠價 $1345/人 (已含服務費) (原價$1848) - 1,餐飲,,,
凱菲屋 - 台北君悅酒店 Grand Hyatt Taipei - 台北【凱菲屋-台北君悅酒店 Grand Hyatt Taipei】EZTABLE 2/15-4/30 限時預訂，假日午晚餐吃到飽 特別優惠價 $1345/人 (已含服務費) (原價$1848) - 2,餐飲,,,
